title,address,link,Word
AnimalMed Tiergesundheit AG,"Nordringstrasse 9, 4702 Oensingen",https://www.local.ch/fr/d/oensingen/4702/produits-veterinaires/animalmed-tiergesundheit-ag-JOLGN6lOCPv_8Kzw62GF-A,Centre vétérinaire
Pharmacie de la Prairie,"Rue de la Servette 55, 1202 Genève",https://www.local.ch/fr/d/geneve/1202/pharmacie/pharmacie-de-la-prairie-Q4VfToZIRLV3FNY0OMgNTQ,Centre vétérinaire
Pharmacie De Grenus et Vétérinaire SA,"Place De-Grenus 12, 1201 Genève",https://www.local.ch/fr/d/geneve/1201/pharmacie/pharmacie-de-grenus-et-veterinaire-sa-TnLK4QDjPdOPTVBQeWveyA,Centre vétérinaire
Evetica.ch,"Boulevard de Saint-Georges 13, 1205 Genève",https://www.local.ch/fr/d/geneve/1205/produits-au-cbd/evetica-ch-OXV2dRac5UE7yUqFeQS9hw,Centre vétérinaire
Erminea,"Grand Pâquier 7A, 1373 Chavornay",https://www.local.ch/fr/d/chavornay/1373/soins-danimaux/erminea-4dw-JRTaOYgQbdBugSKpYg,Centre vétérinaire
Stiftung Tierärzte im Einsatz,"Seestrasse 199, 8820 Wädenswil",https://www.local.ch/fr/d/waedenswil/8820/protection-des-animaux/stiftung-tieraerzte-im-einsatz-tayFEaFKa3h-gYjJGe-dIg,Centre vétérinaire
Philippe MENNERET - WE PROTECT - Biorésonance humaine et animale - Reconnaissance Fédérale - Agrée ASCA,"Rue de Romont 20, 1700 Fribourg",https://www.local.ch/fr/d/fribourg/1700/bioresonance/philippe-menneret-we-protect-bioresonance-humaine-et-animale-reconnaissance-federale-agree-asca-HH7ZNMrZj_yBOvk5JFn5uA,Centre vétérinaire
Service de la consommation et des affaires vétérinaires,"Rue Jehanne-de-Hochberg 5, 2000 Neuchâtel",https://www.local.ch/fr/d/neuchatel/2000/services/service-de-la-consommation-et-des-affaires-veterinaires-Rej0llCmyNlkFGBZbh1RXA,Centre vétérinaire
SQTS - SWISS QUALITY TESTING SERVICES,"Lerzenstrasse 16, 8953 Dietikon",https://www.local.ch/fr/d/dietikon/8953/consultation-technique/sqts-swiss-quality-testing-services-oCN3qdbgncfPClrenDd3-w,Centre vétérinaire
dm riding Pferdetraining,"Weinbergstrasse 8, 8242 Bibern SH",https://www.local.ch/fr/d/bibern-sh/8242/manege-et-ecole-dequitation/dm-riding-pferdetraining-9l877bmGVubvLVVvI9eflQ,Centre vétérinaire
Drouot Stéphane,"Les Grands Contours 4, 1354 Montcherand",https://www.local.ch/fr/d/montcherand/1354/drouot-stephane-vlkU7XblGYy83qh9grOV1Q,Centre vétérinaire
O-Poil,"Avenue Fantaisie 6, 1006 Lausanne",https://www.local.ch/fr/d/lausanne/1006/toilettage/o-poil-pqDFFyog_DPOJvu29rqM7w,Centre vétérinaire
VetUrgences SA,"Route de Ferney 194B, 1218 Le Grand-Saconnex",https://www.local.ch/fr/d/le-grand-saconnex/1218/veturgences-sa-I0MAKM3K-yVs3oy_O6UN6Q,Centre vétérinaire
Candice Gindre Cosy Dog,"Boulevard des Tranchées 48, 1206 Genève",https://www.local.ch/fr/d/geneve/1206/toilettage/candice-gindre-cosy-dog-noN4yYKnFx4HgyJpAHGxiQ,Centre vétérinaire
Hundeschule Strong Dog's GmbH,"Hauptstrasse 34, 4127 Birsfelden",https://www.local.ch/fr/d/birsfelden/4127/dressage-de-chien/hundeschule-strong-dog-s-gmbh-vO2RMHL4xXmNBzPoCr3Qdg,Centre vétérinaire
Reitsportzentrum St. Josefen AG,"St. Gallerstrasse 139, 9030 St. Josefen",https://www.local.ch/fr/d/st-josefen/9030/manege-et-ecole-dequitation/reitsportzentrum-st-josefen-ag-5ewj1hPbU7DDzjCgV2yVlA,Centre vétérinaire
Dog Shop Paradise Lugano - toelettatura professionale per cani/gatti. Accessori. Parcheggio davanti. Prezzi ragionevoli.,"Via San Salvatore 2, 6900 Paradiso",https://www.local.ch/fr/d/paradiso/6900/articles-et-salons-pour-chiens/dog-shop-paradise-lugano-toelettatura-professionale-per-cani-gatti-accessori-parcheggio-davanti-prezzi-ragionevoli-LSYFxP1Z_XV6uZgN9vXuag,Centre vétérinaire
energy4pets Katja Schaalburg,"Schulhausstrasse 1, 2545 Saucy",https://www.local.ch/fr/d/saucy/2545/bioresonance/energy4pets-katja-schaalburg-9Kb2LVahdbRwppSoSjOvMg,Centre vétérinaire
Fela Ticino SA,"Via Stazione 10, 6593 Cadenazzo",https://www.local.ch/fr/d/cadenazzo/6593/fourrage-grains-et-farines-fourrageres/fela-ticino-sa-3b3vGY8mGI8vMJNMh4UY1A,Centre vétérinaire
HORSE TOGETHER SCUOLA PONY & COACHING SNC,"Strada Cantonale 82, 6702 Claro",https://www.local.ch/fr/d/claro/6702/coaching/horse-together-scuola-pony-coaching-snc-oPPhgasAizcsBcCyq-EPWQ,Centre vétérinaire
Qua la Zampa di Alessia Milani Termini,"Via A. e M. Pini 22, 6710 Biasca",https://www.local.ch/fr/d/biasca/6710/articles-pour-animaux/qua-la-zampa-di-alessia-milani-termini-O2zh6o7ATqaDW7nYMyTgNw,Centre vétérinaire
WashDog Bellinzona,"Via Molinazzo 3, 6517 Arbedo",https://www.local.ch/fr/d/arbedo/6517/articles-et-salons-pour-chiens/washdog-bellinzona-xDTo1V5iNQ2-d-Hij6EzwA,Centre vétérinaire
Pharmacieplus du Mandement,"Route d'Aire-la-Ville 229, 1242 Satigny",https://www.local.ch/fr/d/satigny/1242/pharmacie/pharmacieplus-du-mandement-Ih1g2FEt_8bU6kwW-swPdQ,Centre vétérinaire
Pharmacie du Vieux-Village SA,"Rue du Village 18, 1214 Vernier",https://www.local.ch/fr/d/vernier/1214/pharmacie/pharmacie-du-vieux-village-sa-tJAtGrmRq5RY7KcpFFrKVw,Centre vétérinaire
Vivian Hanusch Hundetraining & Hundehaltercoaching,"Unterdorfwäg 3, 8117 Fällanden",https://www.local.ch/fr/d/faellanden/8117/dressage-de-chien/vivian-hanusch-hundetraining-hundehaltercoaching-MadPTja6CMbRmuylgykI1w,Centre vétérinaire
Ysun massages et Cabinet Patafix,"Les Grands-Champs 18, 2037 Montmollin",https://www.local.ch/fr/d/montmollin/2037/therapie-manuelle/ysun-massages-et-cabinet-patafix-PGTJnIvT7GcszYO3BuG30w,Centre vétérinaire
SPA du Haut-Léman,"Route de Fenil 62, 1806 St-Légier-La Chiésaz",https://www.local.ch/fr/d/st-legier-la-chiesaz/1806/refuges/spa-du-haut-leman-DS5T9RfrfUpMk_ET_haE4Q,Centre vétérinaire
Drouot Alix,"Les Grands Contours 4, 1354 Montcherand",https://www.local.ch/fr/d/montcherand/1354/drouot-alix-EeuoQJV_pepnsnHCfmBw1A,Centre vétérinaire
Cabinet Vétérinaire,"Rue de la Foule 24, 2400 Le Locle",https://www.local.ch/fr/d/le-locle/2400/veterinaire/cabinet-veterinaire-XovUpfrHVWNhGM_fs4wjZA,Cabinet vétérinaire
Cabinet vétérinaire,"Rue du Léman 35, 1920 Martigny",https://www.local.ch/fr/d/martigny/1920/cabinet-veterinaire-Gp6DS8pJlMFqV3sJwJWoVg,Cabinet vétérinaire
Cabinet Vétérinaire Entre de Bonnes Pattes,"Route de Mivelaz 17, 1562 Corcelles-près-Payerne",https://www.local.ch/fr/d/corcelles-pres-payerne/1562/veterinaire/cabinet-veterinaire-entre-de-bonnes-pattes-yV1daQuc5QzdAurboc_eew,Cabinet vétérinaire
Cabinet Vétérinaire Entre de Bonnes Pattes,"Route de Fribourg 3, 1634 La Roche FR",https://www.local.ch/fr/d/la-roche-fr/1634/veterinaire/cabinet-veterinaire-entre-de-bonnes-pattes-AwmotO6mJGIlYJioQb8HqA,Cabinet vétérinaire
Cabinet Vétérinaire MarVet - Marisa Carriço Neves,"Avenue Robert 18, 2052 Fontainemelon",https://www.local.ch/fr/d/fontainemelon/2052/veterinaire/cabinet-veterinaire-marvet-marisa-carrico-neves-paYZxLMlWN8EFm4tjVB4XA,Cabinet vétérinaire
Cabinet Vétérinaire Mont-sur-Rolle,"Chemin de la Capite 9, 1185 Mont-sur-Rolle",https://www.local.ch/fr/d/mont-sur-rolle/1185/veterinaire/cabinet-veterinaire-mont-sur-rolle-qZRTVeZB4lfLbD4ko-2OAg,Cabinet vétérinaire
AIUTO Cabinet vétérinaire Sàrl,"Rue de l'Autoroute 49, 1907 Saxon",https://www.local.ch/fr/d/saxon/1907/veterinaire/aiuto-cabinet-veterinaire-sarl-avpbc_-EhbwczbOyig3qpw,Cabinet vétérinaire
Cabinet vétérinaire de Tavannes Sarl,"Rue H.F. Sandoz 24, 2710 Tavannes",https://www.local.ch/fr/d/tavannes/2710/veterinaire/cabinet-veterinaire-de-tavannes-sarl-jFQb5Vah26yI42zLgSL2hg,Cabinet vétérinaire
Cabinet Vétérinaire de TerreBelle,"Rue Centrale 54, 1776 Montagny-la-Ville",https://www.local.ch/fr/d/montagny-la-ville/1776/veterinaire/cabinet-veterinaire-de-terrebelle-7K-knIdLrEYGkEPkmZKtDw,Cabinet vétérinaire
Cabinet Vétérinaire des Lisières - Dr Alexia HAMELIN,"Rue de la Combe 13, 1196 Gland",https://www.local.ch/fr/d/gland/1196/veterinaire/cabinet-veterinaire-des-lisieres-dr-alexia-hamelin-swtFspjmkTiFet1yOkWDHg,Cabinet vétérinaire
Dr méd. vét Chantal Brunner Cabinet Vétérinaire Espace Vet,"Route des Malliez 9, 1847 Rennaz",https://www.local.ch/fr/d/rennaz/1847/veterinaire/dr-med-vet-chantal-brunner-cabinet-veterinaire-espace-vet-9VF0-b9xAmwj3Fs4gC5FvQ,Cabinet vétérinaire
Cabinet Vétérinaire du Grand Pré Sàrl,"Chemin du Grand-Pré 3B, 1510 Moudon",https://www.local.ch/fr/d/moudon/1510/veterinaire/cabinet-veterinaire-du-grand-pre-sarl-LG8hxwu1-wx5pyUWmNrr0A,Cabinet vétérinaire
Cabinet Vétérinaire Estavet Sarl,"Route d'Yverdon 31B, 1470 Estavayer-le-Lac",https://www.local.ch/fr/d/estavayer-le-lac/1470/veterinaire/cabinet-veterinaire-estavet-sarl-i3LubnQPQW7QayabG9buhw,Cabinet vétérinaire
Cabinet vétérinaire Hadorn Sàrl,"Route de Fribourg 77, 1725 Posieux",https://www.local.ch/fr/d/posieux/1725/veterinaire/cabinet-veterinaire-hadorn-sarl-xFMYre5ACca4Oxe409pwBg,Cabinet vétérinaire
Cabinet Vétérinaire Casavet Sàrl,"Avenue de la Gare 6, 1462 Yvonand",https://www.local.ch/fr/d/yvonand/1462/veterinaire/cabinet-veterinaire-casavet-sarl-mMmPwaDk8Z9vZd-hxVyWuQ,Cabinet vétérinaire
Cabinet Vétérinaire de Frontenex,"Rue Viollier 10, 1207 Genève",https://www.local.ch/fr/d/geneve/1207/veterinaire/cabinet-veterinaire-de-frontenex-L8_7muV4hbqU31hZlBBoUQ,Cabinet vétérinaire
Dr méd. Cabinet Vétérinaire du Littoral S.A,"Route d'Allaman 120, 1170 Aubonne",https://www.local.ch/fr/d/aubonne/1170/veterinaire/dr-med-cabinet-veterinaire-du-littoral-s-a-J4bRf16aklWiPlZXWeq8LQ,Cabinet vétérinaire
Cabinet vétérinaire Equilibre Sàrl,"Rue de la Villette 12, 1400 Yverdon-les-Bains",https://www.local.ch/fr/d/yverdon-les-bains/1400/veterinaire/cabinet-veterinaire-equilibre-sarl-RiPi1H0tfnV423jWprHBXA,Cabinet vétérinaire
Cabinet vétérinaire Le Trèfle Sàrl,"Chemin Falconnier 33, 1260 Nyon",https://www.local.ch/fr/d/nyon/1260/veterinaire/cabinet-veterinaire-le-trefle-sarl-6FEq7k6KI_l_yPZ8r4RtIw,Cabinet vétérinaire
"Cabinet vétérinaire Rive de la Broye, Vetalbroye Sàrl","Avenue de la Gare 7, 1523 Granges-près-Marnand",https://www.local.ch/fr/d/granges-pres-marnand/1523/veterinaire/cabinet-veterinaire-rive-de-la-broye-vetalbroye-sarl-6KTjvAChcQhfZjNRMGxzvA,Cabinet vétérinaire
Cabinet veterinaire VET plus,"Chemin du Petit-Pontarlier 4, 2000 Neuchâtel",https://www.local.ch/fr/d/neuchatel/2000/veterinaire/cabinet-veterinaire-vet-plus-wu5WUmwuyuNWA0rFcI1PlQ,Cabinet vétérinaire
Cabinet vétérinaire de la Versoix,"Rampe de la Gare 6, 1290 Versoix",https://www.local.ch/fr/d/versoix/1290/veterinaire/cabinet-veterinaire-de-la-versoix-CAB-C45Ijndxlqal4KvDhQ,Cabinet vétérinaire
Cabinet vétérinaire des Pontets,"Chemin des Pontets 21, 1212 Grand-LancyCase Postale, 1212 Grand-Lancy 1",https://www.local.ch/fr/d/grand-lancy/1212/veterinaire/cabinet-veterinaire-des-pontets-elFg1BQn_fAJWmsui7RqpA,Cabinet vétérinaire
Cabinet Vétérinaire des Jordils Sàrl,"Rue du Midi 21, 1400 Yverdon-les-Bains",https://www.local.ch/fr/d/yverdon-les-bains/1400/veterinaire/cabinet-veterinaire-des-jordils-sarl-4GVn2BwmegjvJQh2ESnvKg,Cabinet vétérinaire
Cabinet vétérinaire Vet.Avenir Nyon,"Route de Crassier 23, 1262 Eysins",https://www.local.ch/fr/d/eysins/1262/cabinet-veterinaire-vet-avenir-nyon-tg7MmbavVxTIibhwD5dilQ,Cabinet vétérinaire
Cabinet vétérinaire Aufuret,"Chemin du Chêne 1, 1112 Echichens",https://www.local.ch/fr/d/echichens/1112/veterinaire/cabinet-veterinaire-aufuret-ISLNkT2GhJMNRwpH4b79PA,Cabinet vétérinaire
Cabinet Vétérinaire de la Gérine,"Route de Corbaroche 14, 1723 Marly",https://www.local.ch/fr/d/marly/1723/veterinaire/cabinet-veterinaire-de-la-gerine-yReFZ1YlT7483xaWPvMt_A,Cabinet vétérinaire
Cabinet vétérinaire des Préalpes Sàrl,"Sous les Vanels 17, 1637 Charmey (Gruyère)",https://www.local.ch/fr/d/charmey-gruyere/1637/veterinaire/cabinet-veterinaire-des-prealpes-sarl-8oqSqpYmxXp8UsjRx_QViQ,Cabinet vétérinaire
Cabinet vétérinaire Dupasquier Sàrl,"Route du Château-d'Affry 10, 1762 Givisiez",https://www.local.ch/fr/d/givisiez/1762/veterinaire/cabinet-veterinaire-dupasquier-sarl-n8w39ymnzVU4BTsT30wzrQ,Cabinet vétérinaire
Cabinet vétérinaire Les Berges du Rhône SA,"Route de Vissigen 36, 1950 Sion",https://www.local.ch/fr/d/sion/1950/veterinaire/cabinet-veterinaire-les-berges-du-rhone-sa-5EPKc__m_3HiOlzbn84A6w,Cabinet vétérinaire
Cabinet vétérinaire Nathalie Rausis Fellay Sàrl,"Route du Grand-St-Bernard 14, 1933 Sembrancher",https://www.local.ch/fr/d/sembrancher/1933/veterinaire/cabinet-veterinaire-nathalie-rausis-fellay-sarl-M8rVs7Jukg7Ps97VPxGvRQ,Cabinet vétérinaire
Au Bochat cabinet vétérinaire,"Route de Fétigny 40, 1482 Cugy FR",https://www.local.ch/fr/d/grand-rue-1482-cugy-fr/1482/veterinaire/au-bochat-cabinet-veterinaire-NujzoV6aD3WJ3Ivf_aAnEw,Cabinet vétérinaire
Cabinet Vétérinaire Central,"Rue Centrale 11, 2740 Moutier",https://www.local.ch/fr/d/moutier/2740/veterinaire/cabinet-veterinaire-central-T4gZR2-wQUJUjBMDpa7igA,Cabinet vétérinaire
Cabinet vétérinaire de Chailly,"Avenue de Chailly 12, 1012 Lausanne",https://www.local.ch/fr/d/lausanne/1012/veterinaire/cabinet-veterinaire-de-chailly-vaZtK_52PbVE9Q9bQCku6g,Cabinet vétérinaire
Cabinet Vétérinaire de la Clergère Sa,"Chemin du Pré-de-la-Tour 11, 1009 Pully",https://www.local.ch/fr/d/pully/1009/veterinaire/cabinet-veterinaire-de-la-clergere-sa-hHVAZKAi6Y4xZaQDPFvuKw,Cabinet vétérinaire
Cabinet vétérinaire des Acacias,"Route des Acacias 25, 1227 Les Acacias",https://www.local.ch/fr/d/les-acacias/1227/veterinaire/cabinet-veterinaire-des-acacias-OHf8M-iCu7xcYHfhOKVlXA,Cabinet vétérinaire
Cabinet Vétérinaire du Moulin,"Rue André-Bechler 2, 2740 Moutier",https://www.local.ch/fr/d/moutier/2740/veterinaire/cabinet-veterinaire-du-moulin-cEuxDknWk9BA6eEd2R_lrA,Cabinet vétérinaire
Cabinet vétérinaire L'ami des 4 pattes Sàrl,"Avenue de la Gottaz 36, 1110 Morges",https://www.local.ch/fr/d/morges/1110/veterinaire/cabinet-veterinaire-l-ami-des-4-pattes-sarl-bktKSUbISv-e-ugAnAgpkw,Cabinet vétérinaire
Cabinet Vétérinaire Leysin,"Route du Vallon 10, 1854 Leysin",https://www.local.ch/fr/d/leysin/1854/veterinaire/cabinet-veterinaire-leysin-NR5_Fvj7cgr7esHEWFZJyQ,Cabinet vétérinaire
Cabinet Vétérinaire MD VET,"Avenue de Lonay 2, 1110 Morges",https://www.local.ch/fr/d/morges/1110/veterinaire/cabinet-veterinaire-md-vet-78FVTdVxiHQiYLGn-pPfdQ,Cabinet vétérinaire
Cabinet Vétérinaire Mobile,"Route de Laconnex 100, 1287 Laconnex",https://www.local.ch/fr/d/laconnex/1287/veterinaire/cabinet-veterinaire-mobile-uNoDm7HAvB3dC-oar4RYqg,Cabinet vétérinaire
Cabinet vétérinaire VETPULLY,"Avenue Charles-Ferdinand-Ramuz 60, 1009 PullyCase Postale, 1009 Pully",https://www.local.ch/fr/d/pully/1009/cabinet-veterinaire-vetpully-gEG8j3V5C9I9ITVc-G11NQ,Cabinet vétérinaire
Gilliard Thérèse cabinet vétérinaire Anima,"Grand'Rue 72A, 2054 Chézard-St-Martin",https://www.local.ch/fr/d/chezard-st-martin/2054/veterinaire/gilliard-therese-cabinet-veterinaire-anima-VWX7kIGyMDS68ftW50kF2w,Cabinet vétérinaire
Cabinet vétérinaire Amberger-Philip,"Rue de la Servette 96, 1202 Genève",https://www.local.ch/fr/d/geneve/1202/veterinaire/cabinet-veterinaire-amberger-philip-EXTYheLKwGmppxjDkXfX-Q,Cabinet vétérinaire
Cabinet vétérinaire de Chêne-Bougeries SA,"Rue de Chêne-Bougeries 31, 1224 Chêne-Bougeries",https://www.local.ch/fr/d/chene-bougeries/1224/veterinaire/cabinet-veterinaire-de-chene-bougeries-sa-nGEqYbPL2nEmr1BuAAojow,Cabinet vétérinaire
Animed - Cabinet Vétérinaire Lausanne,"Avenue de Tivoli 3, 1007 Lausanne",https://www.local.ch/fr/d/lausanne/1007/animed-cabinet-veterinaire-lausanne-4mTfpiTSJQD-wwTUq0HhgA,Cabinet vétérinaire
Cabinet vétérinaire am Bahnhof,"Murtenstrasse 65, 2502 Bienne",https://www.local.ch/fr/d/bienne/2502/cabinet-veterinaire-am-bahnhof-9-IjJNRCfK8sEC1TceGtRQ,Cabinet vétérinaire
Cabinet vétérinaire am Bahnhof Sàrl,"Rue de Morat 65, 2502 Bienne",https://www.local.ch/fr/d/bienne/2502/cabinet-veterinaire-am-bahnhof-sarl-PSvlHOYVVtgYhSfDNg5eTw,Cabinet vétérinaire
Cabinet vétérinaire Anne-Marie Villars,"Rue du Simplon 3D, 1006 Lausanne",https://www.local.ch/fr/d/lausanne/1006/cabinet-veterinaire-anne-marie-villars-SzuXaAKdv5aIDmjTe_91DA,Cabinet vétérinaire
Cabinet vétérinaire Arche-en-Ville Vevey,"Avenue Gustave-Coindet 2, 1800 Vevey",https://www.local.ch/fr/d/vevey/1800/cabinet-veterinaire-arche-en-ville-vevey-65F4FP_azoKJY1Yw2s0x7g,Cabinet vétérinaire
Cabinet vétérinaire Argos Sàrl,"Route Cantonale 16, 1077 Servion",https://www.local.ch/fr/d/servion/1077/veterinaire/cabinet-veterinaire-argos-sarl-PLcgkQLLBDXGwgXJzfShQQ,Cabinet vétérinaire
Cabinet vétérinaire Caroll Sàrl,"chemin de la caroline 18a, 1213 Petit-Lancy",https://www.local.ch/fr/d/petit-lancy/1213/cabinet-veterinaire-caroll-sarl-0tbY4DBYG_wG936qIWxteA,Cabinet vétérinaire
Cabinet Vétérinaire Champel,"Rue Pedro-Meylan 1, 1208 Genève",https://www.local.ch/fr/d/geneve/1208/veterinaire/cabinet-veterinaire-champel-lMSiDpwYzlZtMKXximdaKA,Cabinet vétérinaire
Cabinet vétérinaire d'AVRY-BOURG,"Avry-Bourg 5, 1754 Avry-sur-Matran",https://www.local.ch/fr/d/avry-sur-matran/1754/cabinet-veterinaire-d-avry-bourg-2v9WQYUfGOcywd8daUNUww,Cabinet vétérinaire
CABINET VETERINAIRE DE,"Rue de Villereuse 7, 1207 Genève",https://www.local.ch/fr/d/geneve/1207/cabinet-veterinaire-de-w3cXk1VjKk2060xgLOUN8Q,Cabinet vétérinaire
Cabinet vétérinaire de Belle-Terre SA,"Place de Métral 2, 1226 Thônex",https://www.local.ch/fr/d/thonex/1226/cabinet-veterinaire-de-belle-terre-sa-JwXFLctzD7jH0MIsjmfflg,Cabinet vétérinaire
Cabinet Vétérinaire de Bernex Sàrl,"Chemin de la Distillerie 12, 1233 Bernex",https://www.local.ch/fr/d/bernex/1233/veterinaire/cabinet-veterinaire-de-bernex-sarl-UYjpqeyZ_M1CAF0UnQpfVw,Cabinet vétérinaire
Cabinet vétérinaire de Caroll,"Chemin de la Caroline 18A, 1213 Petit-Lancy",https://www.local.ch/fr/d/petit-lancy/1213/veterinaire/cabinet-veterinaire-de-caroll-EWKsWzinCa60RZbVTA7Rfw,Cabinet vétérinaire
Cabinet Vétérinaire de l'Avenir,"Rue de l'Avenir 3, 2800 Delémont",https://www.local.ch/fr/d/delemont/2800/cabinet-veterinaire-de-l-avenir-v_eRGvmN4jVxM_opHl21cw,Cabinet vétérinaire
Cabinet Vétérinaire de la Dent de Lys - ANIMAVET SA,"Route de Pra de Plan 18, 1618 Châtel-St-Denis",https://www.local.ch/fr/d/chatel-st-denis/1618/cabinet-veterinaire-de-la-dent-de-lys-animavet-sa-Wqsb2Yu7J4dirdKr77L9pw,Cabinet vétérinaire
Cabinet vétérinaire de la Dôle,"Route du Ruisseau 7, 1274 Grens",https://www.local.ch/fr/d/grens/1274/cabinet-veterinaire-de-la-dole-dE6Mv19SYWSkGq-Rq0izlA,Cabinet vétérinaire
CABINET VETERINAIRE DE LA DÔLE SARL,"Route du Ruisseau 7, 1274 Grens",https://www.local.ch/fr/d/grens/1274/cabinet-veterinaire-de-la-dole-sarl-NEqJt8UuZQgEbJgc3okbmg,Cabinet vétérinaire
Cabinet vétérinaire de la Forge,"Route d'Etiez 16, 1941 Vollèges",https://www.local.ch/fr/d/volleges/1941/veterinaire/cabinet-veterinaire-de-la-forge-i-HaWK1R6bYy35s5QX_70w,Cabinet vétérinaire
Cabinet Vétérinaire de la Grange-Neuve,"Route de Grange-Neuve 1, 1053 Cugy VD",https://www.local.ch/fr/d/cugy-vd/1053/veterinaire/cabinet-veterinaire-de-la-grange-neuve-d241dxmEbWYdQ5hMR9xpwQ,Cabinet vétérinaire
Cabinet Vétérinaire de la Prairie,"Rue de la Prairie 22, 2316 Les Ponts-de-Martel",https://www.local.ch/fr/d/les-ponts-de-martel/2316/veterinaire/cabinet-veterinaire-de-la-prairie-v05Z-1iay142o7ai33zNpg,Cabinet vétérinaire
Cabinet Vétérinaire de la Roche Dr Pascal Chaubert,"Chemin de la Roche 6, 1052 Le Mont-sur-Lausanne",https://www.local.ch/fr/d/le-mont-sur-lausanne/1052/veterinaire/cabinet-veterinaire-de-la-roche-dr-pascal-chaubert-4Ezothiyox4kEEDAzacRqQ,Cabinet vétérinaire
Cabinet Vétérinaire de la Venoge Sàrl,"Chemin de Savoie 10, 1305 Penthalaz",https://www.local.ch/fr/d/penthalaz/1305/veterinaire/cabinet-veterinaire-de-la-venoge-sarl-lIwow954VCr-grMT-1aFgw,Cabinet vétérinaire
Cabinet Vétérinaire de Vernier SARL,"Route de Vernier 113, 1219 Châtelaine",https://www.local.ch/fr/d/chatelaine/1219/veterinaire/cabinet-veterinaire-de-vernier-sarl-13PEBLXULu-xy0NN25sTtw,Cabinet vétérinaire
Cabinet vétérinaire de Vouvry,"Rue du Bourg-Dernier 15, 1896 Vouvry",https://www.local.ch/fr/d/vouvry/1896/cabinet-veterinaire-de-vouvry-wjthVRCONTpaJZfx8XT74Q,Cabinet vétérinaire
Cabinet vétérinaire des Deux Communes SARL,"Chemin des Deux-Communes 21, 1226 Thônex",https://www.local.ch/fr/d/thonex/1226/cabinet-veterinaire-des-deux-communes-sarl-vovX43n3vRm7fFdDh_4rmw,Cabinet vétérinaire
Cabinet vétérinaire des Jordils,"Avenue de la Gare 6, 1450 Ste-Croix",https://www.local.ch/fr/d/ste-croix/1450/veterinaire/cabinet-veterinaire-des-jordils-58oOkPwrLxdb0BKVluq8Ww,Cabinet vétérinaire
Cabinet Vétérinaire des Lisières SA,"Rue de la Combe 13, 1196 Gland",https://www.local.ch/fr/d/gland/1196/cabinet-veterinaire-des-lisieres-sa-xvim8FaeypMobNbfKsM_ew,Cabinet vétérinaire
Cabinet vétérinaire des montagnes Sàrl,"Rue de la Ronde 6, 2300 La Chaux-de-Fonds",https://www.local.ch/fr/d/la-chaux-de-fonds/2300/veterinaire/cabinet-veterinaire-des-montagnes-sarl-LksqgeuTWBAHf42s9xsd0Q,Cabinet vétérinaire
Cabinet Vétérinaire des Terreaux Sàrl,"Rue des Terreaux 1, 1304 Cossonay-Ville",https://www.local.ch/fr/d/cossonay-ville/1304/cabinet-veterinaire-des-terreaux-sarl-2FYdvts4OqNVxh0FN_DmVQ,Cabinet vétérinaire
Cabinet vétérinaire Dr Benoît Grommersch Sàrl,"Rue de Villa 4, 3960 Sierre",https://www.local.ch/fr/d/sierre/3960/cabinet-veterinaire-dr-benoit-grommersch-sarl-kk9II3mxy4FYF13m2ZAFLA,Cabinet vétérinaire
Cabinet Vétérinaire du Château Sàrl,"Chemin des Cours 5, 1630 Bulle",https://www.local.ch/fr/d/bulle/1630/cabinet-veterinaire-du-chateau-sarl-m-m8EAvaPOC-klpwqJXrXg,Cabinet vétérinaire
Cabinet vétérinaire du Châtelard SA,"Chemin du Châtelard 10, 1145 Bière",https://www.local.ch/fr/d/biere/1145/veterinaire/cabinet-veterinaire-du-chatelard-sa-ZQC55cW0PdEX5CPEjH3XAg,Cabinet vétérinaire
Cabinet Vétérinaire du Dessus Sàrl,"Route de Bourrignon 148, 2802 Develier",https://www.local.ch/fr/d/develier/2802/cabinet-veterinaire-du-dessus-sarl-59r4rsmt_yNuwsGJr3XeoQ,Cabinet vétérinaire
Cabinet vétérinaire du Léman,"Avenue des Boveresses 18, 1010 Lausanne",https://www.local.ch/fr/d/lausanne/1010/cabinet-veterinaire-du-leman-FnXN__-xHAbVJsczWA-f_Q,Cabinet vétérinaire
Cabinet Vétérinaire du Talent SA,"Chemin de l'Usine 20, 1040 Echallens",https://www.local.ch/fr/d/echallens/1040/cabinet-veterinaire-du-talent-sa-tITt6wi6qDKVRqJaO1rAAA,Cabinet vétérinaire
